hexbin,value
881f1c2c43fffff,16
881f1c2c37fffff,117
881f1c2c35fffff,114
881f1c2f4bfffff,5
881f1c2f35fffff,1
881f1c2f17fffff,35
881f1c2eb7fffff,63
881f1c2eb5fffff,324
881f1c2e4dfffff,17
881f1c2e13fffff,212
881f1c2e0dfffff,51
881f1c2e0bfffff,1
881f1c2e07fffff,5
881f1c2dc5fffff,57
881f1c2db1fffff,116
881f1c2da1fffff,118
881f1c2d99fffff,22
881f1c2d95fffff,6
881f1c2d93fffff,84
881f1c2d5dfffff,65
881f1c2d5bfffff,14
881f1c2d4bfffff,201
881f1c2d25fffff,4
881f1c2d1bfffff,1020
881f1c2d17fffff,16
881f1c2cd9fffff,159
881f1c2cabfffff,125
881f1c2c6dfffff,52
881f1c2c65fffff,7
881f1c2c5dfffff,5
881f1c2c5bfffff,12
881f1c2c41fffff,19
881f1c2c15fffff,6
881f1c2c11fffff,13
881f1c2c07fffff,46
881f1c2731fffff,10
881f1c2713fffff,1
881f1c26c9fffff,10
881f1c26c3fffff,8
881f1c26c1fffff,2
881f1c26adfffff,2
881f1c26a3fffff,18
881f1c269dfffff,7
881f1c269bfffff,13
881f1c2695fffff,39
881f1c2693fffff,187
881f1c2681fffff,20
881f1c2665fffff,3
881f1c2645fffff,76
881f1c2641fffff,57
881f1c25ebfffff,5
881f1c25d7fffff,34
881f1c25d1fffff,14
881f1c25cdfffff,70
881f1c25a3fffff,10
881f1c25a1fffff,6
881f1c2595fffff,121
881f1c2591fffff,48
881f1c2583fffff,34
881f1c2565fffff,1
881f1c2557fffff,45
881f1c2555fffff,285
881f1c252bfffff,119
881f1c2529fffff,400
881f1c251bfffff,247
881f1c2509fffff,19
881f1c24e1fffff,50
881f1c24d5fffff,3
881f1c24c5fffff,9
881f1c24b3fffff,10
881f1c24a7fffff,227
881f1c24a1fffff,213
881f1c2489fffff,18
881f1c2487fffff,101
881f1c2483fffff,8
881f1c2467fffff,36
881f1c2465fffff,22
881f1c2463fffff,31
881f1c2447fffff,17
881f1c241dfffff,238
881f1c2417fffff,5
881f1c2413fffff,19
881f1c2411fffff,33
881f1c2405fffff,247
881f1c22b3fffff,168
881f1c21dbfffff,45
881f1c21b5fffff,141
881f1c20e7fffff,32
881f1c20dbfffff,231
881f1c20d9fffff,200
881f1c20d5fffff,17
881f1c2089fffff,7
881f18870bfffff,54
881f188667fffff,584
881f188661fffff,1126
881f188647fffff,1117
881f188645fffff,2256
881f18853dfffff,966
881f188535fffff,836
881f188529fffff,171
881f188515fffff,2593
881f18850dfffff,2689
881f18836bfffff,1
881f188367fffff,19
881f188365fffff,26
881f188353fffff,16
881f188347fffff,52
881f188341fffff,5
881f188331fffff,160
881f188309fffff,4
881f188305fffff,203
881f1882edfffff,65
881f1882e9fffff,367
881f1882d9fffff,177
881f1882bdfffff,759
881f1882b9fffff,2310
881f1882abfffff,428
881f1882a3fffff,3080
881f188299fffff,257
881f188293fffff,107
881f18828dfffff,203
881f188267fffff,5
881f188265fffff,15
881f18823dfffff,399
881f188231fffff,149
881f18822bfffff,7
881f188217fffff,176
881f188213fffff,51
881f188209fffff,52
881f1881ddfffff,156
881f1881d5fffff,205
881f1881d1fffff,218
881f1881c9fffff,272
881f1881bbfffff,35
881f1881b3fffff,12
881f1881b1fffff,80
881f188199fffff,28
881f188191fffff,439
881f188161fffff,6
881f188153fffff,69
881f188147fffff,89
881f188141fffff,7
881f188125fffff,2
881f188115fffff,326
881f188111fffff,156
881f18810dfffff,7
881f18810bfffff,24
881f1880edfffff,30
881f1880e9fffff,342
881f1880e7fffff,200
881f1880c9fffff,2042
881f1880c3fffff,203
881f1880bbfffff,11
881f1880adfffff,655
881f1880a1fffff,155
881f18809dfffff,621
881f1d776dfffff,9
881f1d7749fffff,1
881f1d773dfffff,14
881f1d7739fffff,92
881f1d7737fffff,66
881f1d772bfffff,158
881f1d771dfffff,11
881f1d771bfffff,1
881f1d7715fffff,9
881f1d7709fffff,9
881f1d766bfffff,52
881f1d7645fffff,60
881f1d763dfffff,1
881f1d7601fffff,86
881f1d7567fffff,13
881f1d7565fffff,24
881f1d755bfffff,242
881f1d7559fffff,24
881f1d7553fffff,69
881f1d7551fffff,132
881f1d7545fffff,92
881f1d7541fffff,18
881f1d753bfffff,16
881f1d7527fffff,12
881f1d7523fffff,39
881f1d7521fffff,23
881f1d7517fffff,31
881f1d7515fffff,114
881f1d750dfffff,107
881f1d750bfffff,42
881f1d7503fffff,9
881f1d746bfffff,107
881f1d7469fffff,16
881f1d7463fffff,91
881f1d744dfffff,51
881f1d7449fffff,219
881f1d7447fffff,607
881f1d7441fffff,348
881f1d742dfffff,14
881f1d7429fffff,52
881f1d7099fffff,54
881f1d7095fffff,3
881f1d0de1fffff,1
881f1d0db3fffff,1
881f1d0d93fffff,416
881f1d62ebfffff,225
881f1d62dbfffff,9
881f1d62d7fffff,23
881f1d62d3fffff,59
881f1d62cdfffff,1
881f1d62c9fffff,44
881f1d62c1fffff,1
881f1d6295fffff,8
881f1d6287fffff,2
881f1d6283fffff,35
881f1d6281fffff,2
881f1d6253fffff,9
881f1d6247fffff,152
881f1d6231fffff,8
881f1d6059fffff,28
881f188753fffff,53
881f188747fffff,636
881f188745fffff,893
881f1d4da7fffff,1894
881f188741fffff,235
881f1d4d69fffff,4706
881f1d4d65fffff,9112
881f18b767fffff,2158
881f18b765fffff,559
881f1d4d61fffff,5556
881f1886d1fffff,68
881f1886c9fffff,1
881f1d4d55fffff,4824
881f18b74dfffff,100
881f1d4d51fffff,3966
881f1d4d4dfffff,2056
881f1886bbfffff,4000
881f1886b7fffff,3349
881f1d4d47fffff,9555
881f1d4d45fffff,6173
881f1d4d3dfffff,5506
881f18869dfffff,3319
881f188699fffff,2749
881f1d4d2dfffff,6593
881f18868dfffff,120
881f18868bfffff,1618
881f1d4d27fffff,2300
881f188685fffff,3034
881f1d4d21fffff,946
881f188681fffff,1783
881f1d4d1dfffff,7004
881f18864bfffff,836
881f1d4d07fffff,9186
881f1d4d03fffff,3931
881f18863dfffff,8
881f188635fffff,157
881f188631fffff,7
881f188617fffff,44
881f18860bfffff,476
881f188607fffff,360
881f1d4c6dfffff,3606
881f1d4c67fffff,6320
881f1d4c65fffff,3293
881f1d4c61fffff,4615
881f1d4c59fffff,974
881f1d4c2bfffff,3955
881f1d4c29fffff,6366
881f1d4c27fffff,5462
881f1d4c03fffff,1113
881f1d4b6bfffff,3575
881f1d4b63fffff,3992
881f1d4b5dfffff,1030
881f1d4b5bfffff,2436
881f1d4b55fffff,4432
881f1d4b4bfffff,123
881f1d4b43fffff,2601
881f1d4b39fffff,2068
881f1d4b2bfffff,4533
881f1d4b29fffff,4245
881f1d4b21fffff,3935
881f1d4b15fffff,1405
881f1d4b0dfffff,3229
881f1d4b03fffff,2659
881f1d4ae1fffff,4851
881f1d4ad7fffff,3747
881f1d4acbfffff,5214
881f1d4abdfffff,6033
881f1d4ab1fffff,9620
881f1d4aabfffff,2960
881f18b36bfffff,3760
881f1d4aa7fffff,910
881f18b35dfffff,4082
881f18b355fffff,2194
881f1d4a95fffff,3259
881f18b34dfffff,2667
881f1d4a89fffff,3371
881f1d4a87fffff,3240
881f1d4a85fffff,2765
881f18b33bfffff,3476
881f18b339fffff,3761
881f1d4a6dfffff,187
881f18b32bfffff,4173
881f1d4a67fffff,1565
881f1d4a57fffff,829
881f18b317fffff,4352
881f18b30bfffff,3760
881f18b307fffff,3866
881f1d4a49fffff,5140
881f18b305fffff,3670
881f18b303fffff,2862
881f1d4a45fffff,158
881f1d4a41fffff,4553
881f1d4a3bfffff,3677
881f1d4a39fffff,4889
881f18b2e1fffff,3352
881f18b2d7fffff,2641
881f18b2d3fffff,2518
881f1d4a21fffff,82
881f18b2bdfffff,2070
881f18b2bbfffff,1658
881f1d4a17fffff,1620
881f1d4a11fffff,2226
881f18b29dfffff,2469
881f1d4a03fffff,1648
881f18b293fffff,670
881f1d49e3fffff,5272
881f1d49e1fffff,3252
881f18b26dfffff,3067
881f18b267fffff,3999
881f18b263fffff,4651
881f18b259fffff,7753
881f18b255fffff,9112
881f1d49c5fffff,1744
881f1d49c3fffff,7580
881f18b249fffff,7235
881f1d49c1fffff,4021
881f18b23dfffff,5384
881f1d49b5fffff,3865
881f1d49b3fffff,5131
881f18b22dfffff,3746
881f18b22bfffff,4524
881f1d49a1fffff,2487
881f1d499dfffff,8637
881f18b213fffff,5675
881f18b20dfffff,4533
881f18b20bfffff,362
881f1d4995fffff,5939
881f1d4993fffff,2905
881f1d498dfffff,6093
881f1d4981fffff,3395
881f1d4969fffff,886
881f1d495dfffff,511
881f1d4959fffff,1108
881f1d494bfffff,2249
881f1d4949fffff,4886
881f1d493bfffff,133
881f1d491dfffff,175
881f1d4919fffff,3898
881f1c2c29fffff,85
881f1c2c27fffff,476
881f1c2c23fffff,602
881f1c2c17fffff,14
881f1c2c0bfffff,35
881f19cacbfffff,60
881f1c28b5fffff,26
881f1c28a3fffff,194
881f1c289bfffff,3
881f1c2899fffff,6
881f19ca47fffff,61
881f19ca45fffff,81
881f19ca19fffff,1
881f19ca13fffff,88
881f1c2743fffff,31
881f1c2737fffff,57
881f1c272dfffff,7
881f1c26bbfffff,36
881f1c26b1fffff,7
881f1c26abfffff,1
881f1c26a9fffff,1
881f1c26a5fffff,10
881f1d7767fffff,83
881f1d774bfffff,104
881f1d772dfffff,7
881f1d7729fffff,247
881f1d7649fffff,16
881f1d756bfffff,3
881f1d751dfffff,18
881f1d7511fffff,53
881f1d7509fffff,9
881f1d7505fffff,3
881f1d746dfffff,23
881f1d7461fffff,13
881f19d041fffff,257
881f19d033fffff,45
881f19d02bfffff,12
881f19d011fffff,978
881f19d00dfffff,158
881f19d003fffff,643
881f19cac5fffff,2
881f19ca5bfffff,3
881f19ca4dfffff,9
881f19c36bfffff,217
881f19c363fffff,1
881f19c33bfffff,5
881f19c331fffff,9
881f19c311fffff,21
881f19c269fffff,2
881f19c16dfffff,15
881f19c15dfffff,291
881f19c157fffff,35
881f19c141fffff,49
881f19c123fffff,2
881f19c101fffff,19
881f1d5733fffff,12
881f1d572dfffff,611
881f1d571dfffff,74
881f1d56cdfffff,24
881f1d56c1fffff,24
881f1d56b3fffff,1
881f1d5685fffff,101
881f1d5659fffff,5
881f1d5649fffff,2
881f1d55b9fffff,1
881f1d55b1fffff,3
881f1d559bfffff,6
881f1d556bfffff,327
881f1d5561fffff,120
881f1d5515fffff,395
881f1d5509fffff,60
881f1d5503fffff,394
881f1d54e9fffff,1
881f1c35c9fffff,66
881f1c35adfffff,73
881f1c3529fffff,2
881f1c34bbfffff,79
881f1c34b3fffff,52
881f1c349dfffff,7
881f1d42ebfffff,468
881f1d7a4bfffff,210
881f1d7a47fffff,371
881f18b9adfffff,4
881f1d7a29fffff,105
881f1d7a21fffff,67
881f18b937fffff,3
881f18b927fffff,10
881f18b91dfffff,1
881f18b903fffff,100
881f18b8edfffff,33
881f18b8ddfffff,12
881f18b8d7fffff,487
881f1d4dc7fffff,2285
881f18b8adfffff,6
881f18b895fffff,301
881f1d486dfffff,2558
881f1d4869fffff,3120
881f18b067fffff,4135
881f18b065fffff,4742
881f18b063fffff,4524
881f1d6ae7fffff,11
881f18ac6dfffff,5
881f18ac65fffff,2
881f1d4583fffff,116
881f1d456dfffff,1114
881f1d4569fffff,1712
881f1d6aadfffff,11
881f18ac3dfffff,21
881f1d4563fffff,82
881f1d4561fffff,162
881f1d455dfffff,491
881f1d6a93fffff,41
881f18ac25fffff,266
881f1d4557fffff,382
881f18ac21fffff,38
881f1d4555fffff,100
881f18ac1dfffff,37
881f1d4301fffff,467
881f18a2e3fffff,986
881f1d6351fffff,5
881f1d403bfffff,190
881f1d6341fffff,9
881f1d4031fffff,15
881f1d79abfffff,3
881f1d4d9bfffff,1739
881f1d798dfffff,1072
881f1d7965fffff,103
881f1d7953fffff,920
881f1d7951fffff,68
881f1d794bfffff,133
881f1d7949fffff,182
881f1d7943fffff,361
881f1d793dfffff,1694
881f1d793bfffff,1132
881f18b747fffff,494
881f1d7939fffff,584
881f1d7937fffff,142
881f18b73dfffff,3322
881f18b73bfffff,1170
881f18b733fffff,411
881f1d7925fffff,433
881f18b72bfffff,2452
881f1d7923fffff,944
881f1d791bfffff,609
881f18b721fffff,1388
881f1d7915fffff,268
881f18b711fffff,1076
881f18b70dfffff,1541
881f18b709fffff,1999
881f18b707fffff,2452
881f1d7905fffff,836
881f18b705fffff,2558
881f18b701fffff,1646
881f18b6e9fffff,256
881f1d78e9fffff,331
881f18b6e5fffff,746
881f1d78e5fffff,936
881f18b6dbfffff,265
881f18b6d9fffff,266
881f1d78dbfffff,1216
881f1d4cebfffff,4601
881f1d78c7fffff,26
881f18b6b9fffff,284
881f18b6b3fffff,303
881f1d4cdbfffff,33
881f18b6adfffff,828
881f18b6a9fffff,989
881f1d4cd5fffff,174
881f18b6a1fffff,138
881f18b699fffff,290
881f18b697fffff,596
881f1d4cc9fffff,355
881f1d7899fffff,6
881f18b695fffff,136
881f1d7897fffff,25
881f18b693fffff,255
881f1d788dfffff,39
881f1d7887fffff,1
881f1d4cb9fffff,1403
881f1d4cb7fffff,1170
881f1d7881fffff,310
881f1d786dfffff,451
881f18b66dfffff,1630
881f18b66bfffff,1528
881f18b669fffff,1848
881f1d4cadfffff,4521
881f18b667fffff,1811
881f18b661fffff,1600
881f18b65bfffff,101
881f1d7855fffff,3
881f1d4c9dfffff,792
881f1d4c97fffff,466
881f1d784bfffff,12
881f18b635fffff,11
881f18b633fffff,101
881f1d4c81fffff,3500
881f18b625fffff,1047
881f1d781bfffff,6
881f18b613fffff,15
881f18b611fffff,113
881f1d7813fffff,22
881f18b60dfffff,905
881f1d7807fffff,18
881f1d7805fffff,418
881f1d7801fffff,23
881f1d4c1bfffff,1845
881f1d4c11fffff,3448
881f18b549fffff,1676
881f18b4d7fffff,60
881f18b4d5fffff,508
881f18b49bfffff,2
881f18b491fffff,58
881f18b489fffff,1394
881f18b469fffff,606
881f18b453fffff,157
881f18b445fffff,3152
881f18b42bfffff,6
881f18b429fffff,111
881f18b411fffff,3440
881f1d7359fffff,3
881f1d7355fffff,4
881f1d734bfffff,41
881f1d7349fffff,34
881f1d7339fffff,27
881f1d7333fffff,70
881f1d732dfffff,8
881f1d7321fffff,17
881f1d19e7fffff,23
881f1d7303fffff,227
881f1d72ddfffff,15
881f1d72b5fffff,3
881f1d19adfffff,9
881f1d728dfffff,44
881f1d7281fffff,49
881f1d7267fffff,9
881f1d1985fffff,9
881f1d722bfffff,79
881f1d720bfffff,25
881f1d71e7fffff,2
881f1d1929fffff,42
881f1d71c5fffff,9
881f1d1927fffff,43
881f1d71abfffff,9
881f1d1923fffff,10
881f1d1921fffff,27
881f188491fffff,557
881f18b885fffff,1
881f18b869fffff,1145
881f18b857fffff,19
881f188735fffff,2261
881f18b853fffff,9
881f18b849fffff,126
881f18b839fffff,3
881f18b82bfffff,186
881f18b803fffff,293
881f1885d1fffff,515
881f1885cbfffff,575
881f1885c9fffff,206
881f1885c7fffff,15
881f1885a9fffff,36
881f1885a7fffff,1
881f1885a3fffff,216
881f188599fffff,49
881f18858bfffff,358
881f18855bfffff,2403
881f188553fffff,3852
881f18854dfffff,1336
881f18b5d7fffff,125
881f18b5c9fffff,2364
881f18b5bdfffff,397
881f18b5b7fffff,19
881f18b5b1fffff,572
881f18851bfffff,1001
881f18b5a9fffff,94
881f18b585fffff,12
881f1884ebfffff,641
881f18b581fffff,66
881f1884e5fffff,735
881f1884e3fffff,699
881f18b565fffff,147
881f18b561fffff,2558
881f18b543fffff,1881
881f18b53bfffff,247
881f1884bbfffff,1293
881f1884adfffff,145
881f1884a7fffff,68
881f1884a1fffff,396
881f18849bfffff,1104
881f188499fffff,1605
881f18b50dfffff,2611
881f188483fffff,1323
881f188457fffff,1041
881f188455fffff,614
881f18b4b9fffff,21
881f18b4a3fffff,312
881f18842dfffff,305
881f18842bfffff,689
881f188427fffff,55
881f18841dfffff,123
881f188417fffff,1968
881f188411fffff,1423
881f18840dfffff,53
881f18b427fffff,2282
881f18b425fffff,59
881f18b423fffff,993
881f18b421fffff,36
881f18b335fffff,5252
881f18b32dfffff,2320
881f18b321fffff,3716
881f18b1e9fffff,2488
881f18b1e3fffff,566
881f18b1d3fffff,83
881f18b1c9fffff,6432
881f18b1c7fffff,2733
881f18b1c5fffff,4976
881f18b1bdfffff,133
881f1880d1fffff,1101
881f18b1b3fffff,306
881f18b1a9fffff,980
881f1880b5fffff,176
881f18b1a1fffff,770
881f18b19dfffff,66
881f18b185fffff,107
881f188099fffff,1491
881f18b169fffff,454
881f18b167fffff,250
881f1c2f6bfffff,3
881f1c2f2dfffff,18
881f1c2ad7fffff,4
881f1c2ab7fffff,5
881f1c2a91fffff,28
881f1c28d9fffff,68
881f1c28d5fffff,27
881f1c2897fffff,2
881f1c2215fffff,7
881f1c21cbfffff,62
881f1c21a3fffff,32
881f1c2025fffff,79
881f18b467fffff,182
881f18b457fffff,1
881f18b441fffff,558
881f18b43dfffff,718
881f18b43bfffff,1482
881f18b439fffff,899
881f18b42dfffff,35
881f18b417fffff,3405
881f18b415fffff,2746
881f18b413fffff,1864
881f18b409fffff,2
881f18a097fffff,748
881f18a08dfffff,1001
881f18a085fffff,932
881f18a083fffff,604
881f18a01bfffff,261
881f188e8bfffff,153
881f188e49fffff,236
881f188e33fffff,339
881f188e31fffff,320
881f188e2bfffff,539
881f188e23fffff,796
881f188e13fffff,86
881f188dd3fffff,2
881f188dc3fffff,147
881f188db7fffff,68
881f188db3fffff,59
881f188da9fffff,185
881f188da1fffff,10
881f188d99fffff,30
881f188d6bfffff,409
881f188d61fffff,315
881f188d5dfffff,49
881f188d53fffff,72
881f188d45fffff,4
881f188d21fffff,163
881f18b09dfffff,3005
881f18b09bfffff,2816
881f18b099fffff,3652
881f18b095fffff,3263
881f18b08bfffff,5050
881f1d4887fffff,7799
881f1d4883fffff,11252
881f181615fffff,100
881f18ae27fffff,52
881f18ae1dfffff,14
881f18ae11fffff,42
881f18adebfffff,127
881f18adddfffff,48
881f18adc9fffff,76
881f18adc1fffff,26
881f18ad8dfffff,124
881f18ad6bfffff,52
881f18ad5bfffff,21
881f18ad4dfffff,288
881f18ad3bfffff,56
881f1814d3fffff,1
881f18ad29fffff,27
881f18ad1bfffff,216
881f18ad19fffff,97
881f181449fffff,128
881f18a91bfffff,54
881f18a90bfffff,9
881f18a8a5fffff,9
881f18a35dfffff,39
881f18a357fffff,9
881f18a345fffff,14
881f18a339fffff,8
881f18a331fffff,315
881f18a32dfffff,283
881f18a32bfffff,35
881f18a327fffff,717
881f18a317fffff,92
881f18a303fffff,86
881f18a301fffff,156
881f1889cbfffff,4
881f1889c1fffff,33
881f1889b5fffff,12
881f18899dfffff,290
881f188999fffff,335
881f188991fffff,253
881f188985fffff,1
881f1888c9fffff,230
881f1888c1fffff,100
881f188893fffff,57
881f188891fffff,91
881f18b9b7fffff,19
881f18b9b1fffff,58
881f18b991fffff,2
881f18b961fffff,18
881f18b945fffff,15
881f188857fffff,36
881f1d4de1fffff,5300
881f1d4ddbfffff,2345
881f1d4dd1fffff,3417
881f188807fffff,57
881f188801fffff,44
881f18b8a7fffff,452
881f188763fffff,1251
881f18b897fffff,60
881f18b893fffff,1264
881f1895b9fffff,267
881f189593fffff,2304
881f18958bfffff,12
881f18956dfffff,18
881f18956bfffff,102
881f189533fffff,86
881f189529fffff,278
881f18950bfffff,11
881f1894ebfffff,89
881f1894e9fffff,6
881f1894e3fffff,124
881f18b06dfffff,4343
881f18141bfffff,293
881f181411fffff,3
881f181401fffff,60
881f18ac3bfffff,79
881f188d09fffff,357
881f18c6e3fffff,49
881f188ce9fffff,64
881f18c6dbfffff,9
881f18c6c3fffff,342
881f188c99fffff,105
881f188c97fffff,8
881f188c91fffff,9
881f188c6bfffff,254
881f188c67fffff,536
881f188c55fffff,516
881f188c2bfffff,20
881f188c17fffff,13
881f1d7969fffff,774
881f1d4d5bfffff,3409
881f1d4cedfffff,2676
881f1d4ce5fffff,5693
881f1d4ce3fffff,2506
881f1d4cddfffff,93
881f1d4cd9fffff,88
881f1d4cd7fffff,587
881f1d4cd3fffff,46
881f1d4ccbfffff,94
881f1d4cc7fffff,727
881f1d4cc5fffff,1365
881f1d4c95fffff,1888
881f1d4c91fffff,414
881f1d4c8dfffff,3168
881f1d4c8bfffff,579
881f1d4c89fffff,171
881f1d4c87fffff,3294
881f1d4c85fffff,2356
881f1d4c83fffff,1422
881f1d4c6bfffff,6749
881f1d4c63fffff,5879
881f1d4c5dfffff,1995
881f1d4c57fffff,1924
881f1d4c53fffff,1824
881f1d4c51fffff,3583
881f1d4c4dfffff,1415
881f1d4c4bfffff,3235
881f1d4c49fffff,5103
881f1d4c47fffff,3293
881f1d4c45fffff,5265
881f1d4c41fffff,1426
881f1d4c3dfffff,3659
881f1d4c39fffff,3388
881f1d4c33fffff,8089
881f1d4c31fffff,5873
881f1d4c23fffff,4571
881f1d4c21fffff,4140
881f1d4c1dfffff,1182
881f1d4c0bfffff,1694
881f1d4c09fffff,1496
881f1d4c05fffff,7444
881f1d4c01fffff,1934
881f1d7b6bfffff,23
881f1d7b69fffff,38
881f1d7b67fffff,28
881f1d7b63fffff,45
881f1d7b4dfffff,1
881f1d7b4bfffff,12
881f1d7b41fffff,1
881f1d45e1fffff,4
881f1d45d9fffff,4
881f1d45bdfffff,42
881f1d45adfffff,46
881f1d45a5fffff,29
881f1d40a3fffff,206
881f1d4095fffff,865
881f1d4093fffff,1002
881f1d4091fffff,1011
881f1d4085fffff,102
881f1d4081fffff,664
881f1d4e67fffff,2056
881f1d4e65fffff,5439
881f1d4e61fffff,5327
881f1d4e5dfffff,342
881f1d4e5bfffff,162
881f1d4e51fffff,10
881f1d4e4dfffff,4710
881f1d4e4bfffff,2935
881f1d4e47fffff,2861
881f1d4e45fffff,4495
881f1d4e3dfffff,69
881f1d4e3bfffff,1913
881f1d4e37fffff,2667
881f1d4e35fffff,3015
881f1d4e2dfffff,42
881f1d4e29fffff,1705
881f1d4e25fffff,3618
881f1d4e1bfffff,83
881f1d4e17fffff,232
881f1d4e15fffff,56
881f1d4e0dfffff,7
881f1d4e0bfffff,262
881f1d4e03fffff,643
881f1d458bfffff,271
881f1d4587fffff,314
881f1d4581fffff,189
881f1d456bfffff,1187
881f1d4567fffff,273
881f1d4565fffff,479
881f1d4559fffff,59
881f1d4f63fffff,5952
881f1d4f5bfffff,90
881f1d4f59fffff,1970
881f1d4f57fffff,640
881f1d4f55fffff,1865
881f1d4f53fffff,182
881f1d4f51fffff,666
881f1d4f4bfffff,3514
881f1d4f49fffff,5149
881f1d4f43fffff,4046
881f1d4f41fffff,4271
881f1d4f3dfffff,3542
881f1d4f3bfffff,3616
881f1d4f39fffff,2505
881f1d4f37fffff,1915
881f1d4f33fffff,3328
881f1d4f27fffff,3542
881f1d4f23fffff,1785
881f1d4f1dfffff,5794
881f1d4f1bfffff,1136
881f1d4f19fffff,226
881f1d4f11fffff,4505
881f1d4551fffff,322
881f1d454bfffff,66
881f1d4543fffff,154
881f1d453dfffff,3
881f1d453bfffff,649
881f1d4f0dfffff,5233
881f1d4f0bfffff,4850
881f1d4f05fffff,4757
881f1d4f03fffff,2196
881f1d4f01fffff,4196
881f1d4eebfffff,1
881f1d4ee9fffff,48
881f1d4ee5fffff,307
881f1d4ee3fffff,621
881f1d4ee1fffff,89
881f1d4ed9fffff,33
881f1d4ed3fffff,200
881f1d4ed1fffff,241
881f1d4ecbfffff,25
881f1d4ec7fffff,44
881f1d4ec5fffff,23
881f1d4ebdfffff,46
881f1d4ebbfffff,26
881f1d4eb7fffff,153
881f1d4eb1fffff,256
881f1d4eadfffff,2229
881f1d4ea9fffff,745
881f1d4ea7fffff,740
881f1d4ea1fffff,737
881f1d4e99fffff,7
881f1d4e8dfffff,235
881f1d4533fffff,54
881f1d452dfffff,189
881f1d452bfffff,575
881f1d4519fffff,39
881f1d4511fffff,256
881f1d450dfffff,265
881f1d450bfffff,435
881f1d4507fffff,80
881f1d4505fffff,57
881f1d4503fffff,59
881f1d4501fffff,77
881f1d446dfffff,706
881f1d446bfffff,389
881f1d4469fffff,798
881f1d4457fffff,6
881f1d443bfffff,29
881f1d442bfffff,433
881f1d4403fffff,7
881f1d41b7fffff,4785
881f1d41b3fffff,5402
881f1d41b1fffff,4709
881f1d476bfffff,1
881f1d4761fffff,2
881f1d4739fffff,1586
881f1d4735fffff,218
881f1d4733fffff,466
881f1d472dfffff,1854
881f1d472bfffff,1115
881f1d4729fffff,1155
881f1d4727fffff,849
881f1d4723fffff,1541
881f1d4721fffff,1836
881f1d471dfffff,578
881f1d4717fffff,1259
881f1d4715fffff,1234
881f1d4713fffff,243
881f1d4711fffff,940
881f1d470dfffff,245
881f1d470bfffff,47
881f1d4709fffff,208
881f1d4707fffff,488
881f1d4703fffff,650
881f1d419bfffff,1785
881f1d4193fffff,5607
881f1d4191fffff,1907
881f1d4189fffff,4084
881f1d4183fffff,4935
881f1d40ddfffff,39
881f1d40d5fffff,172
881f1d40d1fffff,1
881f1d40c3fffff,1
881f1d4dadfffff,3497
881f1d4dabfffff,1803
881f1d4da9fffff,4315
881f1d4da5fffff,1642
881f1d4da1fffff,2634
881f1d4d99fffff,1718
881f1d4d95fffff,1797
881f1d4d93fffff,648
881f1d4d91fffff,1121
881f1d796dfffff,932
881f1d4d89fffff,5964
881f1d4d81fffff,7126
881f1d7961fffff,621
881f1d4d63fffff,3851
881f18b759fffff,271
881f1d4d41fffff,5852
881f1d4d3bfffff,5010
881f1d4d39fffff,4626
881f1d4d37fffff,1037
881f1d4d33fffff,1635
881f1d4d2bfffff,7481
881f1d4d25fffff,2180
881f1d4d1bfffff,3328
881f1d4d19fffff,8280
881f1d4d17fffff,8385
881f1d4d15fffff,3432
881f1d4d13fffff,7052
881f1d4d0dfffff,11753
881f1d4cb5fffff,1555
881f1d4cb3fffff,2172
881f1d4cb1fffff,1220
881f1d4cabfffff,1531
881f1d4ca9fffff,1624
881f1d4ca5fffff,1565
881f18b659fffff,797
881f1d4ca3fffff,1438
881f18b657fffff,268
881f18b655fffff,604
881f18b653fffff,25
881f18b651fffff,309
881f18b64bfffff,2562
881f18b645fffff,1709
881f18b629fffff,350
881f18b61dfffff,273
881f18b619fffff,204
881f18b609fffff,1
881f18b605fffff,226
881f18b603fffff,291
881f1d4c25fffff,5055
881f18b2ddfffff,294
881f18b2d9fffff,1519
881f18b2cbfffff,853
881f18b2c9fffff,1394
881f18b2c3fffff,911
881f18b2c1fffff,4404
881f18b25bfffff,10494
881f18b257fffff,953
881f18b251fffff,9037
881f18b21bfffff,4273
881f18b211fffff,4678
881f1d4dedfffff,3999
881f1d4debfffff,1689
881f1d4de9fffff,7734
881f1d4de5fffff,3983
881f1d4dddfffff,7388
881f1d4dd7fffff,2005
881f1d4dc9fffff,6355
881f1d4dc1fffff,4941
881f1d4dbdfffff,7297
881f1d4db9fffff,1730
881f1d4db7fffff,953
881f1d4db5fffff,5282
881f1d4db3fffff,1267
881f1d6e67fffff,412
881f1d6e63fffff,504
881f1d6a6bfffff,183
881f18a76dfffff,475
881f18a769fffff,59
881f18a74dfffff,209
881f18a73bfffff,76
881f18a2c7fffff,655
881f1d6327fffff,167
881f1d6325fffff,48
881f1d6323fffff,26
881f18a2c1fffff,1159
881f18a2b9fffff,917
881f1d6315fffff,3
881f1d630dfffff,278
881f1d630bfffff,116
881f1d4eb5fffff,176
881f1d4ea3fffff,465
881f1d4e8bfffff,29
881f1d6e2dfffff,111
881f1d6a3dfffff,346
881f1d6a3bfffff,14
881f1d6a35fffff,319
881f1d6963fffff,34
881f1d6945fffff,352
881f1d68c9fffff,9
